brand,type,model,cubic_capacity,max_power,max_torque,seats,weight,max_engine_speed,seconds_to_100,top_speed,sports_car,tau
'Innocenti','S','SLSE',993,38,75.0,5,670,5600,17.4,145,0,22.13604433
