brand,type,model,cubic_capacity,max_power,max_torque,seats,weight,max_engine_speed,seconds_to_100,top_speed,sports_car,tau
'Rover','SD2','2400S',2393,68,193.0,5,1475,4200,16.1,165,0,33.93050159
